Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2012-13,2013-04-20T00:00:00Z,Sunderland,Everton,1,0,H,1,0,H
2012-13,2013-04-20T00:00:00Z,Swansea,Southampton,0,0,D,0,0,D
2012-13,2013-04-20T00:00:00Z,West Brom,Newcastle,1,1,D,0,1,A
2012-13,2013-04-20T00:00:00Z,West Ham,Wigan,2,0,H,1,0,H
2012-13,2013-04-21T00:00:00Z,Liverpool,Chelsea,2,2,D,0,1,A
2012-13,2013-04-21T00:00:00Z,Tottenham,Man City,3,1,H,0,1,A
2012-13,2013-04-22T00:00:00Z,Man United,Aston Villa,3,0,H,3,0,H
2012-13,2013-04-27T00:00:00Z,Everton,Fulham,1,0,H,1,0,H
2012-13,2013-04-27T00:00:00Z,Man City,West Ham,2,1,H,1,0,H
2012-13,2013-04-27T00:00:00Z,Newcastle,Liverpool,0,6,A,0,2,A
2012-13,2013-04-27T00:00:00Z,Southampton,West Brom,0,3,A,0,1,A
2012-13,2013-04-27T00:00:00Z,Stoke,Norwich,1,0,H,0,0,D
2012-13,2013-04-27T00:00:00Z,Wigan,Tottenham,2,2,D,1,1,D
2012-13,2013-04-28T00:00:00Z,Arsenal,Man United,1,1,D,1,1,D
2012-13,2013-04-28T00:00:00Z,Chelsea,Swansea,2,0,H,2,0,H
2012-13,2013-04-28T00:00:00Z,Reading,QPR,0,0,D,0,0,D
2012-13,2013-04-29T00:00:00Z,Aston Villa,Sunderland,6,1,H,2,1,H
2012-13,2013-05-04T00:00:00Z,Fulham,Reading,2,4,A,0,1,A
2012-13,2013-05-04T00:00:00Z,Norwich,Aston Villa,1,2,A,0,0,D
2012-13,2013-05-04T00:00:00Z,QPR,Arsenal,0,1,A,0,1,A
2012-13,2013-05-04T00:00:00Z,Swansea,Man City,0,0,D,0,0,D
2012-13,2013-05-04T00:00:00Z,Tottenham,Southampton,1,0,H,0,0,D
2012-13,2013-05-04T00:00:00Z,West Brom,Wigan,2,3,A,1,1,D
2012-13,2013-05-04T00:00:00Z,West Ham,Newcastle,0,0,D,0,0,D
2012-13,2013-05-05T00:00:00Z,Liverpool,Everton,0,0,D,0,0,D
2012-13,2013-05-05T00:00:00Z,Man United,Chelsea,0,1,A,0,0,D
2012-13,2013-05-06T00:00:00Z,Sunderland,Stoke,1,1,D,0,1,A
2012-13,2013-05-07T00:00:00Z,Man City,West Brom,1,0,H,1,0,H
2012-13,2013-05-07T00:00:00Z,Wigan,Swansea,2,3,A,1,0,H
2012-13,2013-05-08T00:00:00Z,Chelsea,Tottenham,2,2,D,2,1,H
2012-13,2013-05-11T00:00:00Z,Aston Villa,Chelsea,1,2,A,1,0,H
2012-13,2013-05-12T00:00:00Z,Everton,West Ham,2,0,H,1,0,H
2012-13,2013-05-12T00:00:00Z,Fulham,Liverpool,1,3,A,1,1,D
2012-13,2013-05-12T00:00:00Z,Man United,Swansea,2,1,H,1,0,H
2012-13,2013-05-12T00:00:00Z,Norwich,West Brom,4,0,H,1,0,H
2012-13,2013-05-12T00:00:00Z,QPR,Newcastle,1,2,A,1,2,A
2012-13,2013-05-12T00:00:00Z,Stoke,Tottenham,1,2,A,1,1,D
2012-13,2013-05-12T00:00:00Z,Sunderland,Southampton,1,1,D,0,0,D
2012-13,2013-05-14T00:00:00Z,Arsenal,Wigan,4,1,H,1,1,D
2012-13,2013-05-14T00:00:00Z,Reading,Man City,0,2,A,0,1,A
2012-13,2013-05-19T00:00:00Z,Chelsea,Everton,2,1,H,1,1,D
2012-13,2013-05-19T00:00:00Z,Liverpool,QPR,1,0,H,1,0,H
2012-13,2013-05-19T00:00:00Z,Man City,Norwich,2,3,A,1,1,D
2012-13,2013-05-19T00:00:00Z,Newcastle,Arsenal,0,1,A,0,0,D
2012-13,2013-05-19T00:00:00Z,Southampton,Stoke,1,1,D,0,0,D
2012-13,2013-05-19T00:00:00Z,Swansea,Fulham,0,3,A,0,1,A
2012-13,2013-05-19T00:00:00Z,Tottenham,Sunderland,1,0,H,0,0,D
2012-13,2013-05-19T00:00:00Z,West Brom,Man United,5,5,D,1,3,A
2012-13,2013-05-19T00:00:00Z,West Ham,Reading,4,2,H,2,0,H
2012-13,2013-05-19T00:00:00Z,Wigan,Aston Villa,2,2,D,2,1,H
2013-14,2013-08-17T00:00:00Z,Arsenal,Aston Villa,1,3,A,1,1,D
2013-14,2013-08-17T00:00:00Z,Liverpool,Stoke,1,0,H,1,0,H
2013-14,2013-08-17T00:00:00Z,Norwich,Everton,2,2,D,0,0,D
2013-14,2013-08-17T00:00:00Z,Sunderland,Fulham,0,1,A,0,0,D
2013-14,2013-08-17T00:00:00Z,Swansea,Man United,1,4,A,0,2,A
2013-14,2013-08-17T00:00:00Z,West Brom,Southampton,0,1,A,0,0,D
2013-14,2013-08-17T00:00:00Z,West Ham,Cardiff,2,0,H,1,0,H
2013-14,2013-08-18T00:00:00Z,Chelsea,Hull,2,0,H,2,0,H
2013-14,2013-08-18T00:00:00Z,Crystal Palace,Tottenham,0,1,A,0,0,D
2013-14,2013-08-19T00:00:00Z,Man City,Newcastle,4,0,H,2,0,H
2013-14,2013-08-21T00:00:00Z,Chelsea,Aston Villa,2,1,H,1,1,D
2013-14,2013-08-24T00:00:00Z,Aston Villa,Liverpool,0,1,A,0,1,A
2013-14,2013-08-24T00:00:00Z,Everton,West Brom,0,0,D,0,0,D
2013-14,2013-08-24T00:00:00Z,Fulham,Arsenal,1,3,A,0,2,A
2013-14,2013-08-24T00:00:00Z,Hull,Norwich,1,0,H,1,0,H
2013-14,2013-08-24T00:00:00Z,Newcastle,West Ham,0,0,D,0,0,D
2013-14,2013-08-24T00:00:00Z,Southampton,Sunderland,1,1,D,0,1,A
2013-14,2013-08-24T00:00:00Z,Stoke,Crystal Palace,2,1,H,0,1,A
2013-14,2013-08-25T00:00:00Z,Cardiff,Man City,3,2,H,0,0,D
2013-14,2013-08-25T00:00:00Z,Tottenham,Swansea,1,0,H,0,0,D
2013-14,2013-08-26T00:00:00Z,Man United,Chelsea,0,0,D,0,0,D
2013-14,2013-08-31T00:00:00Z,Cardiff,Everton,0,0,D,0,0,D
2013-14,2013-08-31T00:00:00Z,Crystal Palace,Sunderland,3,1,H,1,0,H
2013-14,2013-08-31T00:00:00Z,Man City,Hull,2,0,H,0,0,D
2013-14,2013-08-31T00:00:00Z,Newcastle,Fulham,1,0,H,0,0,D
2013-14,2013-08-31T00:00:00Z,Norwich,Southampton,1,0,H,0,0,D
2013-14,2013-08-31T00:00:00Z,West Ham,Stoke,0,1,A,0,0,D
2013-14,2013-09-01T00:00:00Z,Arsenal,Tottenham,1,0,H,1,0,H
2013-14,2013-09-01T00:00:00Z,Liverpool,Man United,1,0,H,1,0,H
2013-14,2013-09-01T00:00:00Z,West Brom,Swansea,0,2,A,0,1,A
2013-14,2013-09-14T00:00:00Z,Aston Villa,Newcastle,1,2,A,0,1,A
2013-14,2013-09-14T00:00:00Z,Everton,Chelsea,1,0,H,1,0,H
2013-14,2013-09-14T00:00:00Z,Fulham,West Brom,1,1,D,1,0,H
2013-14,2013-09-14T00:00:00Z,Hull,Cardiff,1,1,D,1,0,H
2013-14,2013-09-14T00:00:00Z,Man United,Crystal Palace,2,0,H,1,0,H
2013-14,2013-09-14T00:00:00Z,Stoke,Man City,0,0,D,0,0,D
2013-14,2013-09-14T00:00:00Z,Sunderland,Arsenal,1,3,A,0,1,A
2013-14,2013-09-14T00:00:00Z,Tottenham,Norwich,2,0,H,1,0,H
2013-14,2013-09-15T00:00:00Z,Southampton,West Ham,0,0,D,0,0,D
2013-14,2013-09-16T00:00:00Z,Swansea,Liverpool,2,2,D,1,2,A
2013-14,2013-09-21T00:00:00Z,Chelsea,Fulham,2,0,H,0,0,D
2013-14,2013-09-21T00:00:00Z,Liverpool,Southampton,0,1,A,0,0,D
2013-14,2013-09-21T00:00:00Z,Newcastle,Hull,2,3,A,2,1,H
2013-14,2013-09-21T00:00:00Z,Norwich,Aston Villa,0,1,A,0,1,A
2013-14,2013-09-21T00:00:00Z,West Brom,Sunderland,3,0,H,1,0,H
2013-14,2013-09-21T00:00:00Z,West Ham,Everton,2,3,A,1,0,H
2013-14,2013-09-22T00:00:00Z,Arsenal,Stoke,3,1,H,2,1,H
2013-14,2013-09-22T00:00:00Z,Cardiff,Tottenham,0,1,A,0,0,D
2013-14,2013-09-22T00:00:00Z,Crystal Palace,Swansea,0,2,A,0,1,A
2013-14,2013-09-22T00:00:00Z,Man City,Man United,4,1,H,2,0,H
2013-14,2013-09-28T00:00:00Z,Aston Villa,Man City,3,2,H,0,1,A
2013-14,2013-09-28T00:00:00Z,Fulham,Cardiff,1,2,A,1,1,D
2013-14,2013-09-28T00:00:00Z,Hull,West Ham,1,0,H,1,0,H
2013-14,2013-09-28T00:00:00Z,Man United,West Brom,1,2,A,0,0,D
2013-14,2013-09-28T00:00:00Z,Southampton,Crystal Palace,2,0,H,0,0,D
2013-14,2013-09-28T00:00:00Z,Swansea,Arsenal,1,2,A,0,0,D
2013-14,2013-09-28T00:00:00Z,Tottenham,Chelsea,1,1,D,1,0,H
2013-14,2013-09-29T00:00:00Z,Stoke,Norwich,0,1,A,0,1,A
2013-14,2013-09-29T00:00:00Z,Sunderland,Liverpool,1,3,A,0,2,A
2013-14,2013-09-30T00:00:00Z,Everton,Newcastle,3,2,H,3,0,H
2013-14,2013-10-05T00:00:00Z,Cardiff,Newcastle,1,2,A,0,2,A
2013-14,2013-10-05T00:00:00Z,Fulham,Stoke,1,0,H,0,0,D
2013-14,2013-10-05T00:00:00Z,Hull,Aston Villa,0,0,D,0,0,D
2013-14,2013-10-05T00:00:00Z,Liverpool,Crystal Palace,3,1,H,3,0,H
2013-14,2013-10-05T00:00:00Z,Man City,Everton,3,1,H,2,1,H
2013-14,2013-10-05T00:00:00Z,Sunderland,Man United,1,2,A,1,0,H
2013-14,2013-10-06T00:00:00Z,Norwich,Chelsea,1,3,A,0,1,A
2013-14,2013-10-06T00:00:00Z,Southampton,Swansea,2,0,H,1,0,H
2013-14,2013-10-06T00:00:00Z,Tottenham,West Ham,0,3,A,0,0,D
2013-14,2013-10-06T00:00:00Z,West Brom,Arsenal,1,1,D,1,0,H
2013-14,2013-10-19T00:00:00Z,Arsenal,Norwich,4,1,H,1,0,H
2013-14,2013-10-19T00:00:00Z,Chelsea,Cardiff,4,1,H,1,1,D
2013-14,2013-10-19T00:00:00Z,Everton,Hull,2,1,H,1,1,D
2013-14,2013-10-19T00:00:00Z,Man United,Southampton,1,1,D,1,0,H
2013-14,2013-10-19T00:00:00Z,Newcastle,Liverpool,2,2,D,1,1,D
2013-14,2013-10-19T00:00:00Z,Stoke,West Brom,0,0,D,0,0,D
2013-14,2013-10-19T00:00:00Z,Swansea,Sunderland,4,0,H,0,0,D
2013-14,2013-10-19T00:00:00Z,West Ham,Man City,1,3,A,0,1,A
2013-14,2013-10-20T00:00:00Z,Aston Villa,Tottenham,0,2,A,0,1,A
2013-14,2013-10-21T00:00:00Z,Crystal Palace,Fulham,1,4,A,1,2,A
2013-14,2013-10-26T00:00:00Z,Aston Villa,Everton,0,2,A,0,0,D
2013-14,2013-10-26T00:00:00Z,Crystal Palace,Arsenal,0,2,A,0,0,D
2013-14,2013-10-26T00:00:00Z,Liverpool,West Brom,4,1,H,2,0,H
2013-14,2013-10-26T00:00:00Z,Man United,Stoke,3,2,H,1,2,A
2013-14,2013-10-26T00:00:00Z,Norwich,Cardiff,0,0,D,0,0,D
2013-14,2013-10-26T00:00:00Z,Southampton,Fulham,2,0,H,2,0,H
2013-14,2013-10-27T00:00:00Z,Chelsea,Man City,2,1,H,1,0,H
2013-14,2013-10-27T00:00:00Z,Sunderland,Newcastle,2,1,H,1,0,H
2013-14,2013-10-27T00:00:00Z,Swansea,West Ham,0,0,D,0,0,D
2013-14,2013-10-27T00:00:00Z,Tottenham,Hull,1,0,H,0,0,D
2013-14,2013-11-02T00:00:00Z,Arsenal,Liverpool,2,0,H,1,0,H
2013-14,2013-11-02T00:00:00Z,Fulham,Man United,1,3,A,0,3,A
2013-14,2013-11-02T00:00:00Z,Hull,Sunderland,1,0,H,1,0,H
2013-14,2013-11-02T00:00:00Z,Man City,Norwich,7,0,H,4,0,H
2013-14,2013-11-02T00:00:00Z,Newcastle,Chelsea,2,0,H,0,0,D
2013-14,2013-11-02T00:00:00Z,Stoke,Southampton,1,1,D,1,1,D
2013-14,2013-11-02T00:00:00Z,West Brom,Crystal Palace,2,0,H,1,0,H
2013-14,2013-11-02T00:00:00Z,West Ham,Aston Villa,0,0,D,0,0,D
2013-14,2013-11-03T00:00:00Z,Cardiff,Swansea,1,0,H,0,0,D
2013-14,2013-11-03T00:00:00Z,Everton,Tottenham,0,0,D,0,0,D
2013-14,2013-11-09T00:00:00Z,Aston Villa,Cardiff,2,0,H,0,0,D
2013-14,2013-11-09T00:00:00Z,Chelsea,West Brom,2,2,D,1,0,H
2013-14,2013-11-09T00:00:00Z,Crystal Palace,Everton,0,0,D,0,0,D
2013-14,2013-11-09T00:00:00Z,Liverpool,Fulham,4,0,H,3,0,H
2013-14,2013-11-09T00:00:00Z,Norwich,West Ham,3,1,H,0,1,A
2013-14,2013-11-09T00:00:00Z,Southampton,Hull,4,1,H,3,0,H
2013-14,2013-11-10T00:00:00Z,Man United,Arsenal,1,0,H,1,0,H
2013-14,2013-11-10T00:00:00Z,Sunderland,Man City,1,0,H,1,0,H
2013-14,2013-11-10T00:00:00Z,Swansea,Stoke,3,3,D,0,2,A
2013-14,2013-11-10T00:00:00Z,Tottenham,Newcastle,0,1,A,0,1,A
2013-14,2013-11-23T00:00:00Z,Arsenal,Southampton,2,0,H,1,0,H
2013-14,2013-11-23T00:00:00Z,Everton,Liverpool,3,3,D,1,2,A
2013-14,2013-11-23T00:00:00Z,Fulham,Swansea,1,2,A,0,0,D
2013-14,2013-11-23T00:00:00Z,Hull,Crystal Palace,0,1,A,0,0,D
2013-14,2013-11-23T00:00:00Z,Newcastle,Norwich,2,1,H,2,0,H
2013-14,2013-11-23T00:00:00Z,Stoke,Sunderland,2,0,H,1,0,H
2013-14,2013-11-23T00:00:00Z,West Ham,Chelsea,0,3,A,0,2,A
2013-14,2013-11-24T00:00:00Z,Cardiff,Man United,2,2,D,1,2,A
2013-14,2013-11-24T00:00:00Z,Man City,Tottenham,6,0,H,3,0,H
2013-14,2013-11-25T00:00:00Z,West Brom,Aston Villa,2,2,D,2,0,H
2013-14,2013-11-30T00:00:00Z,Aston Villa,Sunderland,0,0,D,0,0,D
2013-14,2013-11-30T00:00:00Z,Cardiff,Arsenal,0,3,A,0,1,A
2013-14,2013-11-30T00:00:00Z,Everton,Stoke,4,0,H,1,0,H
2013-14,2013-11-30T00:00:00Z,Newcastle,West Brom,2,1,H,1,0,H
2013-14,2013-11-30T00:00:00Z,Norwich,Crystal Palace,1,0,H,1,0,H
2013-14,2013-11-30T00:00:00Z,West Ham,Fulham,3,0,H,0,0,D
2013-14,2013-12-01T00:00:00Z,Chelsea,Southampton,3,1,H,0,1,A
2013-14,2013-12-01T00:00:00Z,Hull,Liverpool,3,1,H,1,1,D
2013-14,2013-12-01T00:00:00Z,Man City,Swansea,3,0,H,1,0,H
2013-14,2013-12-01T00:00:00Z,Tottenham,Man United,2,2,D,1,1,D
2013-14,2013-12-03T00:00:00Z,Crystal Palace,West Ham,1,0,H,1,0,H
2013-14,2013-12-04T00:00:00Z,Arsenal,Hull,2,0,H,1,0,H
2013-14,2013-12-04T00:00:00Z,Fulham,Tottenham,1,2,A,0,0,D
2013-14,2013-12-04T00:00:00Z,Liverpool,Norwich,5,1,H,3,0,H
2013-14,2013-12-04T00:00:00Z,Man United,Everton,0,1,A,0,0,D
2013-14,2013-12-04T00:00:00Z,Southampton,Aston Villa,2,3,A,0,1,A
2013-14,2013-12-04T00:00:00Z,Stoke,Cardiff,0,0,D,0,0,D
2013-14,2013-12-04T00:00:00Z,Sunderland,Chelsea,3,4,A,1,2,A
2013-14,2013-12-04T00:00:00Z,Swansea,Newcastle,3,0,H,1,0,H
2013-14,2013-12-04T00:00:00Z,West Brom,Man City,2,3,A,0,2,A
2013-14,2013-12-07T00:00:00Z,Crystal Palace,Cardiff,2,0,H,1,0,H
2013-14,2013-12-07T00:00:00Z,Liverpool,West Ham,4,1,H,1,0,H
2013-14,2013-12-07T00:00:00Z,Man United,Newcastle,0,1,A,0,0,D
2013-14,2013-12-07T00:00:00Z,Southampton,Man City,1,1,D,1,1,D
2013-14,2013-12-07T00:00:00Z,Stoke,Chelsea,3,2,H,1,1,D
2013-14,2013-12-07T00:00:00Z,Sunderland,Tottenham,1,2,A,1,1,D
2013-14,2013-12-07T00:00:00Z,West Brom,Norwich,0,2,A,0,1,A
2013-14,2013-12-08T00:00:00Z,Arsenal,Everton,1,1,D,0,0,D
2013-14,2013-12-08T00:00:00Z,Fulham,Aston Villa,2,0,H,2,0,H
2013-14,2013-12-09T00:00:00Z,Swansea,Hull,1,1,D,0,1,A
2013-14,2013-12-14T00:00:00Z,Cardiff,West Brom,1,0,H,0,0,D
2013-14,2013-12-14T00:00:00Z,Chelsea,Crystal Palace,2,1,H,2,1,H
2013-14,2013-12-14T00:00:00Z,Everton,Fulham,4,1,H,1,0,H
2013-14,2013-12-14T00:00:00Z,Hull,Stoke,0,0,D,0,0,D
2013-14,2013-12-14T00:00:00Z,Man City,Arsenal,6,3,H,2,1,H
2013-14,2013-12-14T00:00:00Z,Newcastle,Southampton,1,1,D,1,0,H
2013-14,2013-12-14T00:00:00Z,West Ham,Sunderland,0,0,D,0,0,D
2013-14,2013-12-15T00:00:00Z,Aston Villa,Man United,0,3,A,0,2,A
2013-14,2013-12-15T00:00:00Z,Norwich,Swansea,1,1,D,1,1,D
2013-14,2013-12-15T00:00:00Z,Tottenham,Liverpool,0,5,A,0,2,A
2013-14,2013-12-21T00:00:00Z,Crystal Palace,Newcastle,0,3,A,0,2,A
2013-14,2013-12-21T00:00:00Z,Fulham,Man City,2,4,A,0,2,A
2013-14,2013-12-21T00:00:00Z,Liverpool,Cardiff,3,1,H,3,0,H
2013-14,2013-12-21T00:00:00Z,Man United,West Ham,3,1,H,2,0,H
2013-14,2013-12-21T00:00:00Z,Stoke,Aston Villa,2,1,H,0,0,D
2013-14,2013-12-21T00:00:00Z,Sunderland,Norwich,0,0,D,0,0,D
2013-14,2013-12-21T00:00:00Z,West Brom,Hull,1,1,D,0,1,A
2013-14,2013-12-22T00:00:00Z,Southampton,Tottenham,2,3,A,1,1,D
2013-14,2013-12-22T00:00:00Z,Swansea,Everton,1,2,A,0,0,D
2013-14,2013-12-23T00:00:00Z,Arsenal,Chelsea,0,0,D,0,0,D
2013-14,2013-12-26T00:00:00Z,Aston Villa,Crystal Palace,0,1,A,0,0,D
2013-14,2013-12-26T00:00:00Z,Cardiff,Southampton,0,3,A,0,3,A
2013-14,2013-12-26T00:00:00Z,Chelsea,Swansea,1,0,H,1,0,H
2013-14,2013-12-26T00:00:00Z,Everton,Sunderland,0,1,A,0,1,A
2013-14,2013-12-26T00:00:00Z,Hull,Man United,2,3,A,2,2,D
2013-14,2013-12-26T00:00:00Z,Man City,Liverpool,2,1,H,2,1,H
2013-14,2013-12-26T00:00:00Z,Newcastle,Stoke,5,1,H,1,1,D
2013-14,2013-12-26T00:00:00Z,Norwich,Fulham,1,2,A,1,1,D
2013-14,2013-12-26T00:00:00Z,Tottenham,West Brom,1,1,D,1,1,D
2013-14,2013-12-26T00:00:00Z,West Ham,Arsenal,1,3,A,0,0,D
2013-14,2013-12-28T00:00:00Z,Aston Villa,Swansea,1,1,D,1,1,D
2013-14,2013-12-28T00:00:00Z,Cardiff,Sunderland,2,2,D,1,0,H
2013-14,2013-12-28T00:00:00Z,Hull,Fulham,6,0,H,0,0,D
2013-14,2013-12-28T00:00:00Z,Man City,Crystal Palace,1,0,H,0,0,D
2013-14,2013-12-28T00:00:00Z,Norwich,Man United,0,1,A,0,0,D
2013-14,2013-12-28T00:00:00Z,West Ham,West Brom,3,3,D,1,2,A
2013-14,2013-12-29T00:00:00Z,Chelsea,Liverpool,2,1,H,2,1,H
2013-14,2013-12-29T00:00:00Z,Everton,Southampton,2,1,H,1,0,H
2013-14,2013-12-29T00:00:00Z,Newcastle,Arsenal,0,1,A,0,0,D
2013-14,2013-12-29T00:00:00Z,Tottenham,Stoke,3,0,H,1,0,H
2013-14,2014-01-01T00:00:00Z,Arsenal,Cardiff,2,0,H,0,0,D
2013-14,2014-01-01T00:00:00Z,Crystal Palace,Norwich,1,1,D,1,1,D
2013-14,2014-01-01T00:00:00Z,Fulham,West Ham,2,1,H,1,1,D
2013-14,2014-01-01T00:00:00Z,Liverpool,Hull,2,0,H,1,0,H
2013-14,2014-01-01T00:00:00Z,Man United,Tottenham,1,2,A,0,1,A
2013-14,2014-01-01T00:00:00Z,Southampton,Chelsea,0,3,A,0,0,D
2013-14,2014-01-01T00:00:00Z,Stoke,Everton,1,1,D,0,0,D
2013-14,2014-01-01T00:00:00Z,Sunderland,Aston Villa,0,1,A,0,1,A
2013-14,2014-01-01T00:00:00Z,Swansea,Man City,2,3,A,1,1,D
2013-14,2014-01-01T00:00:00Z,West Brom,Newcastle,1,0,H,0,0,D
2013-14,2014-01-11T00:00:00Z,Cardiff,West Ham,0,2,A,0,1,A
2013-14,2014-01-11T00:00:00Z,Everton,Norwich,2,0,H,1,0,H
2013-14,2014-01-11T00:00:00Z,Fulham,Sunderland,1,4,A,0,2,A
2013-14,2014-01-11T00:00:00Z,Hull,Chelsea,0,2,A,0,0,D
2013-14,2014-01-11T00:00:00Z,Man United,Swansea,2,0,H,0,0,D
2013-14,2014-01-11T00:00:00Z,Southampton,West Brom,1,0,H,0,0,D
2013-14,2014-01-11T00:00:00Z,Tottenham,Crystal Palace,2,0,H,0,0,D
2013-14,2014-01-12T00:00:00Z,Newcastle,Man City,0,2,A,0,1,A
2013-14,2014-01-12T00:00:00Z,Stoke,Liverpool,3,5,A,2,2,D
2013-14,2014-01-13T00:00:00Z,Aston Villa,Arsenal,1,2,A,0,2,A
2013-14,2014-01-18T00:00:00Z,Arsenal,Fulham,2,0,H,0,0,D
2013-14,2014-01-18T00:00:00Z,Crystal Palace,Stoke,1,0,H,0,0,D
2013-14,2014-01-18T00:00:00Z,Liverpool,Aston Villa,2,2,D,1,2,A
2013-14,2014-01-18T00:00:00Z,Man City,Cardiff,4,2,H,2,1,H
2013-14,2014-01-18T00:00:00Z,Norwich,Hull,1,0,H,0,0,D
2013-14,2014-01-18T00:00:00Z,Sunderland,Southampton,2,2,D,1,2,A
2013-14,2014-01-18T00:00:00Z,West Ham,Newcastle,1,3,A,1,2,A
2013-14,2014-01-19T00:00:00Z,Chelsea,Man United,3,1,H,2,0,H
2013-14,2014-01-19T00:00:00Z,Swansea,Tottenham,1,3,A,0,1,A
2013-14,2014-01-20T00:00:00Z,West Brom,Everton,1,1,D,0,1,A
2013-14,2014-01-28T00:00:00Z,Crystal Palace,Hull,1,0,H,1,0,H
2013-14,2014-01-28T00:00:00Z,Liverpool,Everton,4,0,H,3,0,H
2013-14,2014-01-28T00:00:00Z,Man United,Cardiff,2,0,H,1,0,H
2013-14,2014-01-28T00:00:00Z,Norwich,Newcastle,0,0,D,0,0,D
2013-14,2014-01-28T00:00:00Z,Southampton,Arsenal,2,2,D,1,0,H
2013-14,2014-01-28T00:00:00Z,Swansea,Fulham,2,0,H,0,0,D
2013-14,2014-01-29T00:00:00Z,Aston Villa,West Brom,4,3,H,3,3,D
2013-14,2014-01-29T00:00:00Z,Chelsea,West Ham,0,0,D,0,0,D
2013-14,2014-01-29T00:00:00Z,Sunderland,Stoke,1,0,H,1,0,H
2013-14,2014-01-29T00:00:00Z,Tottenham,Man City,1,5,A,0,1,A
2013-14,2014-02-01T00:00:00Z,Cardiff,Norwich,2,1,H,0,1,A
2013-14,2014-02-01T00:00:00Z,Everton,Aston Villa,2,1,H,0,1,A
2013-14,2014-02-01T00:00:00Z,Fulham,Southampton,0,3,A,0,0,D
2013-14,2014-02-01T00:00:00Z,Hull,Tottenham,1,1,D,1,0,H
2013-14,2014-02-01T00:00:00Z,Newcastle,Sunderland,0,3,A,0,2,A
2013-14,2014-02-01T00:00:00Z,Stoke,Man United,2,1,H,1,0,H
2013-14,2014-02-01T00:00:00Z,West Ham,Swansea,2,0,H,2,0,H
2013-14,2014-02-02T00:00:00Z,Arsenal,Crystal Palace,2,0,H,0,0,D
2013-14,2014-02-02T00:00:00Z,West Brom,Liverpool,1,1,D,0,1,A
2013-14,2014-02-03T00:00:00Z,Man City,Chelsea,0,1,A,0,1,A
2013-14,2014-02-08T00:00:00Z,Aston Villa,West Ham,0,2,A,0,0,D
2013-14,2014-02-08T00:00:00Z,Chelsea,Newcastle,3,0,H,2,0,H
2013-14,2014-02-08T00:00:00Z,Crystal Palace,West Brom,3,1,H,2,0,H
2013-14,2014-02-08T00:00:00Z,Liverpool,Arsenal,5,1,H,4,0,H
2013-14,2014-02-08T00:00:00Z,Norwich,Man City,0,0,D,0,0,D
2013-14,2014-02-08T00:00:00Z,Southampton,Stoke,2,2,D,2,2,D
2013-14,2014-02-08T00:00:00Z,Sunderland,Hull,0,2,A,0,1,A
2013-14,2014-02-08T00:00:00Z,Swansea,Cardiff,3,0,H,0,0,D
2013-14,2014-02-09T00:00:00Z,Man United,Fulham,2,2,D,0,1,A
2013-14,2014-02-09T00:00:00Z,Tottenham,Everton,1,0,H,0,0,D
2013-14,2014-02-11T00:00:00Z,Cardiff,Aston Villa,0,0,D,0,0,D
2013-14,2014-02-11T00:00:00Z,Hull,Southampton,0,1,A,0,0,D
2013-14,2014-02-11T00:00:00Z,West Brom,Chelsea,1,1,D,0,1,A
2013-14,2014-02-11T00:00:00Z,West Ham,Norwich,2,0,H,0,0,D
2013-14,2014-02-12T00:00:00Z,Arsenal,Man United,0,0,D,0,0,D
2013-14,2014-02-12T00:00:00Z,Fulham,Liverpool,2,3,A,1,1,D
2013-14,2014-02-12T00:00:00Z,Newcastle,Tottenham,0,4,A,0,1,A
2013-14,2014-02-12T00:00:00Z,Stoke,Swansea,1,1,D,1,0,H
2013-14,2014-02-22T00:00:00Z,Arsenal,Sunderland,4,1,H,3,0,H
2013-14,2014-02-22T00:00:00Z,Cardiff,Hull,0,4,A,0,2,A
2013-14,2014-02-22T00:00:00Z,Chelsea,Everton,1,0,H,0,0,D
2013-14,2014-02-22T00:00:00Z,Crystal Palace,Man United,0,2,A,0,0,D
2013-14,2014-02-22T00:00:00Z,Man City,Stoke,1,0,H,0,0,D
2013-14,2014-02-22T00:00:00Z,West Brom,Fulham,1,1,D,0,1,A
2013-14,2014-02-22T00:00:00Z,West Ham,Southampton,3,1,H,2,1,H
2013-14,2014-02-23T00:00:00Z,Liverpool,Swansea,4,3,H,3,2,H
2013-14,2014-02-23T00:00:00Z,Newcastle,Aston Villa,1,0,H,0,0,D
2013-14,2014-02-23T00:00:00Z,Norwich,Tottenham,1,0,H,0,0,D
2013-14,2014-03-01T00:00:00Z,Everton,West Ham,1,0,H,0,0,D
2013-14,2014-03-01T00:00:00Z,Fulham,Chelsea,1,3,A,0,0,D
2013-14,2014-03-01T00:00:00Z,Hull,Newcastle,1,4,A,0,2,A
2013-14,2014-03-01T00:00:00Z,Southampton,Liverpool,0,3,A,0,1,A
2013-14,2014-03-01T00:00:00Z,Stoke,Arsenal,1,0,H,0,0,D
2013-14,2014-03-02T00:00:00Z,Aston Villa,Norwich,4,1,H,4,1,H
2013-14,2014-03-02T00:00:00Z,Swansea,Crystal Palace,1,1,D,1,0,H
2013-14,2014-03-02T00:00:00Z,Tottenham,Cardiff,1,0,H,1,0,H
